data_hora;rodovia;etapa;status;mensagem;market_id;nome_metodo;tempo_execucao_ms
2026-04-23 20:58:35;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:58:39;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:58:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:58:48;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:58:52;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:58:56;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:01;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:05;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:09;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:13;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:18;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:22;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:26;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:30;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:35;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:39;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:48;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:52;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 20:59:56;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 21:00:00;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 21:00:04;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 21:00:09;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 21:00:13;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46519;processar_ciclo_trade;0
2026-04-23 21:00:17;;buscar_mercado;SEM_MERCADO;Nenhum mercado aberto encontrado;;processar_ciclo_trade;0
2026-04-23 21:00:29;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;ciclo_finalizado;SUCESSO;Ciclo de trade processado;46522;processar_ciclo_trade;0
2026-04-23 21:00:33;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:00:37;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:00:41;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:00:46;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:00:50;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:00:55;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:00:59;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:03;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:07;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:11;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:15;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:20;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:24;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:28;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:32;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:37;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:41;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:45;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:49;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:53;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:01:58;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:02;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:07;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:11;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:15;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:20;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:24;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:28;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:32;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:36;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:41;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:45;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:49;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:53;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:02:57;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:02;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:06;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:10;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:14;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:18;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:23;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:27;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:31;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:35;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:39;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:44;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:48;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:52;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:03:56;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:00;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:04;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:09;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:13;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:17;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:21;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:25;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:30;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:34;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:38;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:42;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:46;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:51;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:55;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:04:59;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:05:03;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:05:07;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:05:11;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:05:16;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:05:20;;controle_mercado;EM_ANDAMENTO;Já existe ordem em acompanhamento para esse mercado;46522;processar_ciclo_trade;0
2026-04-23 21:05:41;;erro_ciclo;ERRO;400 Client Error: Bad Request for url: https://app.palpita.io/api/v1/orders/1898805;;processar_ciclo_trade;0
2026-04-23 21:06:06;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;ciclo_finalizado;SEM_ENTRADA;Ciclo de trade processado;46526;processar_ciclo_trade;0
2026-04-23 21:06:32;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;ciclo_finalizado;SEM_ENTRADA;Ciclo de trade processado;46526;processar_ciclo_trade;0
2026-04-23 21:06:36;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:06:40;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:06:44;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:06:49;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:06:53;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:06:57;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:01;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:06;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:10;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:14;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:18;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:22;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:27;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:31;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:35;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:39;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46526;processar_ciclo_trade;0
2026-04-23 21:07:48;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:07:52;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:07:56;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:00;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:04;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:09;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:13;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:17;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:21;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:26;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:30;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:35;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:39;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:47;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:51;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:08:55;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:00;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:04;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:08;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:13;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:17;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:21;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:25;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:30;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:34;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:39;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:47;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:52;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:09:56;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46526;processar_ciclo_trade;0
2026-04-23 21:10:00;;buscar_mercado;SEM_MERCADO;Nenhum mercado aberto encontrado;;processar_ciclo_trade;0
2026-04-23 21:11:04;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:09;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:13;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:17;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:21;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:25;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:30;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:34;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:38;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:47;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:51;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:55;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:11:59;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:04;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
